ID,착과량(int),수고(m),수관폭1(min),수관폭2(max),수관폭평균,2022-09-01 새순,2022-09-02 새순,2022-09-03 새순,2022-09-04 새순,2022-09-05 새순,2022-09-06 새순,2022-09-07 새순,2022-09-08 새순,2022-09-09 새순,2022-09-10 새순,2022-09-11 새순,2022-09-12 새순,2022-09-13 새순,2022-09-14 새순,2022-09-15 새순,2022-09-16 새순,2022-09-17 새순,2022-09-18 새순,2022-09-19 새순,2022-09-20 새순,2022-09-21 새순,2022-09-22 새순,2022-09-23 새순,2022-09-24 새순,2022-09-25 새순,2022-09-26 새순,2022-09-27 새순,2022-09-28 새순,2022-09-29 새순,2022-09-30 새순,2022-10-01 새순,2022-10-02 새순,2022-10-03 새순,2022-10-04 새순,2022-10-05 새순,2022-10-06 새순,2022-10-07 새순,2022-10-08 새순,2022-10-09 새순,2022-10-10 새순,2022-10-11 새순,2022-10-12 새순,2022-10-13 새순,2022-10-14 새순,2022-10-15 새순,2022-10-16 새순,2022-10-17 새순,2022-10-18 새순,2022-10-19 새순,2022-10-20 새순,2022-10-21 새순,2022-10-22 새순,2022-10-23 새순,2022-10-24 새순,2022-10-25 새순,2022-10-26 새순,2022-10-27 새순,2022-10-28 새순,2022-10-29 새순,2022-10-30 새순,2022-10-31 새순,2022-11-01 새순,2022-11-02 새순,2022-11-03 새순,2022-11-04 새순,2022-11-05 새순,2022-11-06 새순,2022-11-07 새순,2022-11-08 새순,2022-11-09 새순,2022-11-10 새순,2022-11-11 새순,2022-11-12 새순,2022-11-13 새순,2022-11-14 새순,2022-11-15 새순,2022-11-16 새순,2022-11-17 새순,2022-11-18 새순,2022-11-19 새순,2022-11-20 새순,2022-11-21 새순,2022-11-22 새순,2022-11-23 새순,2022-11-24 새순,2022-11-25 새순,2022-11-26 새순,2022-11-27 새순,2022-11-28 새순,2022-09-01 엽록소,2022-09-02 엽록소,2022-09-03 엽록소,2022-09-04 엽록소,2022-09-05 엽록소,2022-09-06 엽록소,2022-09-07 엽록소,2022-09-08 엽록소,2022-09-09 엽록소,2022-09-10 엽록소,2022-09-11 엽록소,2022-09-12 엽록소,2022-09-13 엽록소,2022-09-14 엽록소,2022-09-15 엽록소,2022-09-16 엽록소,2022-09-17 엽록소,2022-09-18 엽록소,2022-09-19 엽록소,2022-09-20 엽록소,2022-09-21 엽록소,2022-09-22 엽록소,2022-09-23 엽록소,2022-09-24 엽록소,2022-09-25 엽록소,2022-09-26 엽록소,2022-09-27 엽록소,2022-09-28 엽록소,2022-09-29 엽록소,2022-09-30 엽록소,2022-10-01 엽록소,2022-10-02 엽록소,2022-10-03 엽록소,2022-10-04 엽록소,2022-10-05 엽록소,2022-10-06 엽록소,2022-10-07 엽록소,2022-10-08 엽록소,2022-10-09 엽록소,2022-10-10 엽록소,2022-10-11 엽록소,2022-10-12 엽록소,2022-10-13 엽록소,2022-10-14 엽록소,2022-10-15 엽록소,2022-10-16 엽록소,2022-10-17 엽록소,2022-10-18 엽록소,2022-10-19 엽록소,2022-10-20 엽록소,2022-10-21 엽록소,2022-10-22 엽록소,2022-10-23 엽록소,2022-10-24 엽록소,2022-10-25 엽록소,2022-10-26 엽록소,2022-10-27 엽록소,2022-10-28 엽록소,2022-10-29 엽록소,2022-10-30 엽록소,2022-10-31 엽록소,2022-11-01 엽록소,2022-11-02 엽록소,2022-11-03 엽록소,2022-11-04 엽록소,2022-11-05 엽록소,2022-11-06 엽록소,2022-11-07 엽록소,2022-11-08 엽록소,2022-11-09 엽록소,2022-11-10 엽록소,2022-11-11 엽록소,2022-11-12 엽록소,2022-11-13 엽록소,2022-11-14 엽록소,2022-11-15 엽록소,2022-11-16 엽록소,2022-11-17 엽록소,2022-11-18 엽록소,2022-11-19 엽록소,2022-11-20 엽록소,2022-11-21 엽록소,2022-11-22 엽록소,2022-11-23 엽록소,2022-11-24 엽록소,2022-11-25 엽록소,2022-11-26 엽록소,2022-11-27 엽록소,2022-11-28 엽록소
TRAIN_0279,489,231.0,286.0,372.0,329.0,3.8,3.7,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.5,81.23514425347929,81.0998176080091,81.00152574096025,80.842631519927,80.76833838878706,80.7072771381907,80.60945643600698,80.5266049177681,80.47710666742768,80.28364269868705,80.15810432493569,80.02319851753911,79.92933199489477,79.84335293952158,79.7832862741993,79.76163945708127,79.62826419330422,79.48561655733717,79.2940480014624,79.19185990210522,79.00134981654327,78.82894515195356,78.7012506152523,78.66336807134722,78.63164755482414,78.5112192527179,78.3145247939422,78.18666012038427,78.12042843910365,77.93332069084691,77.74147349975274,77.58686695976422,77.49101769762387,77.45349895478401,77.27702032336768,77.27484212145276,77.21193779366986,77.13540826661338,77.11229149751416,77.06446404286588,76.96339712059594,76.8624263022526,76.86080855832843,76.73367088325077,76.54617272617962,76.42124512008249,76.35936935662771,76.21900730174616,76.04101466381731,76.01766720933148,75.91518557087029,75.86292095656972,75.82861589685399,75.68968299324109,75.58072608625767,75.54949801159427,75.54392346618185,75.44726242903684,75.36033678657661,75.22004622040447,75.08167558540983,74.97217821597994,74.92681573984642,74.7659082751693,74.62439625125472,74.44633330038262,74.36081275831792,74.32490397832356,74.27919879229299,74.08952096724825,73.98825782373761,73.91442974865683,73.90735798513606,73.87128812352528,73.70680670917567,73.66077259912241,73.60908276284037,73.5932606377202,73.45948275266119,73.34413039663377,73.26798056258929,73.24710479603249,73.15494833945199,72.98540983053313,72.93771553715973,72.88599635040538,72.69225814207309,72.61859385706397,72.42867006688431
TRAIN_0280,719,224.0,301.0,324.0,312.5,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,79.50055337220607,79.43263216571185,79.28529346264428,79.22408454108152,79.06520946384249,78.88573858264684,78.76550018723366,78.6258011761173,78.61668792323265,78.4185703455598,78.25844213096319,78.12354962973097,78.09712302257479,78.05642692746328,77.91565277379331,77.78695214036304,77.66941543120353,77.63902953954204,77.55569978921893,77.43083253959422,77.38665056358748,77.34565741189556,77.17336725565492,77.0324278834603,77.01709647890183,76.88821795423512,76.69684753277446,76.54836769900456,76.50079302510734,76.4370328724478,76.41351693761935,76.27698651990424,76.0811057818225,76.04684554046116,75.89374216130255,75.87752805266796,75.68404280435912,75.64649587898566,75.60010009080202,75.5943376235832,75.42835936397886,75.3365933946679,75.29503439997995,75.28720874991839,75.16679659509468,75.05967201790449,74.99780157732343,74.89362510323517,74.71218191387405,74.54151216383966,74.37064471716191,74.26943691588009,74.12107678473036,73.98543059908403,73.84820305078037,73.73415663047697,73.58503834037136,73.56827293813728,73.37138986310427,73.27443450040971,73.18435090639683,73.05439634008182,72.97191857112489,72.82155789584277,72.64000745825923,72.56891804793896,72.42208980056537,72.33980377755285,72.30750093088318,72.29577919398021,72.23291181341469,72.1221361588905,72.07220033073685,71.90730328866526,71.85683518303993,71.6710503480283,71.61564389245143,71.54084590448298,71.41691943817631,71.38902358642,71.23746805652718,71.2098155137806,71.10825130342317,70.96044973348913,70.87764191182913,70.76996479831631,70.68348997852254,70.50136424231708,70.42694869232643
TRAIN_0281,608,288.0,360.0,360.0,360.0,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.0,82.87807500427421,82.67936535641647,82.64475429739645,82.52749642349576,82.49492597780728,82.40650374728105,82.23470276596198,82.16472587754296,82.10020771236984,82.03381780257418,81.84481197927683,81.70961834364154,81.52046257209051,81.38422841062004,81.24141946162379,81.07852337208314,81.0092613000314,80.89882506029875,80.86636258683491,80.74281095131374,80.72261497069111,80.58760017302617,80.56297875735433,80.5058401212581,80.36878181486493,80.17941561767759,79.98431539174467,79.79619889576615,79.66805225827446,79.66583881358117,79.49739546155011,79.47532797223586,79.31313062228938,79.21231321752877,79.12386723531196,79.0507046278699,78.99871972949155,78.95765104995975,78.88640943506789,78.69375249266751,78.65137442556788,78.60206411276086,78.54554893175482,78.40486067195769,78.38318455170558,78.19165296309978,78.09878287265252,77.90885152728944,77.81918931968971,77.72613108047283,77.606364717594,77.58622890604323,77.4958410494309,77.45849255824047,77.38619227153401,77.25816141076446,77.08118848153084,76.92669146463349,76.74478581467639,76.58307071911211,76.5337406838856,76.52693104385922,76.36032038334429,76.27517789808357,76.14893754091919,75.97557488724095,75.80477481719996,75.62139053005676,75.43467779662332,75.32801426065244,75.29384076839686,75.17871830449224,75.10643768866196,75.05363992070461,75.03702763670358,75.00229374615986,74.87330879002359,74.71395349505161,74.63163699488128,74.61722796995842,74.60230176710667,74.51283821726096,74.35015848736866,74.26443941208844,74.12268027701396,74.10973337590731,73.91783068040762,73.85377618684481,73.77817875747544
TRAIN_0282,620,270.0,249.0,370.0,309.5,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,73.45380010827562,73.25505807006905,73.19033098567671,73.10642506454602,73.05831006941946,72.8782323179455,72.86677282086887,72.7057068685579,72.56982237316281,72.48896894652702,72.40381780681403,72.25878371005811,72.06394139030336,71.98568923665442,71.89243303723883,71.84327707959244,71.78182213965876,71.76638748350793,71.74874391616495,71.69525884417388,71.50776866658718,71.33754438524132,71.21017262409511,71.16817725108069,71.05711062326488,70.85717665739186,70.66446271951588,70.53506743706184,70.48163013903604,70.38377628882957,70.32762802306152,70.21481504648665,70.02639260382757,69.91729871872687,69.8148598223059,69.71074732366887,69.70472996479465,69.64541813904674,69.56934403695546,69.41970878935659,69.38905749514443,69.18987649020995,69.10087277104614,69.03098807550646,68.89845976895556,68.79801688330338,68.78785219235189,68.71047032944402,68.5728835760631,68.56808277119369,68.43411235610156,68.31931252242315,68.27021979992304,68.24712411764158,68.14343027908174,67.99514429475393,67.92239559739379,67.85498025027937,67.79866342119877,67.73382927236747,67.72917477463696,67.64325438712059,67.48022066259853,67.36685988845117,67.19856908273356,67.18161053286136,67.07314200812777,66.96345149045635,66.90840377608498,66.84483668703946,66.66371962863708,66.49476331951868,66.48320500047855,66.43815805362775,66.2992591945235,66.11468375597286,65.95122376469011,65.89171099914746,65.7733309091203,65.64378795716786,65.51860464361349,65.44559299304122,65.40671510343009,65.28641423983534,65.2366327613654,65.15134903879479,65.03643618538015,64.85146526734097,64.83315311430842
TRAIN_0283,418,221.0,280.0,309.0,294.5,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0.0,0.0,77.75905333019713,77.73607951910707,77.71769749820457,77.70147762864511,77.52494516034528,77.44054188858851,77.32333534891052,77.17741918220484,77.0989200059706,77.05234280027682,76.91987868661846,76.73521142114583,76.59179289437938,76.41467948758292,76.28575778902137,76.2519672289392,76.18770912317028,76.14410126757114,75.99531279610474,75.9604492313063,75.81058811066768,75.8095388922371,75.78013243262171,75.71135068111401,75.68699255613275,75.61234854592553,75.47170896585598,75.40013269782796,75.35809175180987,75.15884504066427,75.11561948219811,75.03768792637386,74.93021262325487,74.84759175352427,74.68656391309428,74.63934534201799,74.62174423579287,74.48476510514409,74.45722033697588,74.45370684318571,74.30818658054326,74.20615594885443,74.0719852234721,73.88651201753224,73.84573623936252,73.66816186409741,73.59912021573403,73.47299328089831,73.32032320633687,73.1331621303536,73.10967667572586,73.07663410799573,72.89636496602694,72.73334619147563,72.61805720398416,72.54988723758954,72.46808066489125,72.28504687778369,72.10974212988184,72.10462465238798,72.07546155872369,72.00865398794242,71.8568514148137,71.8086696509991,71.61680303666331,71.53380089150585,71.36150923733976,71.20211308858642,71.01875496399768,70.98071158783415,70.91916813302953,70.79787823541072,70.76503330028437,70.73763639516925,70.63378380172264,70.50063680023706,70.33722390271313,70.1984198387468,70.12961110771921,70.12698889992731,70.08266206397997,70.07945114918572,69.92091512240384,69.89437487601211,69.71562041686171,69.60035519751662,69.50259453883804,69.3757848692148,69.21495359027134
TRAIN_0284,448,223.0,365.0,385.0,375.0,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0.0,0.0,80.17879340696712,80.0207835378859,79.93584315942128,79.85687261553697,79.74778633806966,79.73230279965429,79.673692152973,79.51928743547339,79.35405444116766,79.19885795718037,79.07037775935339,78.9871125796009,78.96546772100716,78.8023068582425,78.76475641923032,78.72178861931704,78.54716462454421,78.50657151923235,78.36041637185676,78.31334806913537,78.30490008935746,78.10727956730761,78.02212986225018,77.8774435426958,77.68225781114621,77.61708851484826,77.57482897216707,77.55503773044256,77.4544547748905,77.44788213494286,77.2585016276183,77.2266246864522,77.21092420986567,77.05653391676009,76.87469941289508,76.83212724143928,76.75337935754804,76.68630383727869,76.6405551424104,76.47798712308004,76.363181075965,76.28570455103011,76.22949366164212,76.10428665655867,76.10373083898105,76.05354001352238,75.86770663445297,75.68382511778192,75.50727015263325,75.34164657794966,75.30950704070098,75.12794361669549,74.96136334333454,74.89538585266212,74.70738463336976,74.64114269199145,74.547830233631,74.4964466176868,74.34520086126162,74.241557460088,74.05532750690458,73.97060502036372,73.88743658570121,73.73562186842045,73.6107739139281,73.57701983734478,73.5577029440913,73.49579810513254,73.46861966428511,73.27907651540268,73.19673206422148,73.09008250491549,73.03031670346623,72.95057850577076,72.77192598791775,72.7159117182021,72.67708452609399,72.536159037076,72.40762297986764,72.23916687747897,72.05222884269007,72.05105637809184,72.0489048554098,71.87922153504728,71.83711024310838,71.6454641837219,71.56635455101669,71.36647279104434,71.32143549262433
TRAIN_0285,300,194.0,377.0,378.0,377.5,4.0,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,80.08639638573032,80.02829834572654,79.834916075884,79.71124458486524,79.57165998930512,79.46428826403141,79.32966159362478,79.30486559175189,79.28789638521252,79.17487067845626,79.07278057083,78.8894078730941,78.74718628771295,78.56468279716036,78.41814707196366,78.300798884041,78.18380620379713,78.0181945750877,77.99276358004377,77.93400640144887,77.9272335339083,77.79071879893134,77.76846581746679,77.681391819704,77.4990817211006,77.39648011018747,77.37989115910928,77.20482600891323,77.17221341787283,77.02058855635404,76.87696680248297,76.77951146190026,76.75611237006646,76.7327932602248,76.6799981422767,76.66087304078883,76.57393020573791,76.42737752112598,76.36800735554566,76.31153380037529,76.25869471329412,76.24904215864667,76.1105927092153,75.93622287999565,75.75486575472098,75.60380074739139,75.58094499037561,75.43174531874001,75.3413580499773,75.3167126956324,75.24944796229802,75.11325772928731,75.02436466607897,74.84124501160757,74.67319356484921,74.55362264942218,74.45665782526227,74.34846919869929,74.22481106368855,74.13872579457312,74.11228145955519,74.0292221330376,74.02175404993535,73.85446684267315,73.81867031959966,73.75813650327314,73.74860073244227,73.71529792697844,73.62459824120103,73.53103028891294,73.46828995823972,73.36736352654685,73.34674060333069,73.27075351330286,73.222328282846,73.18113114357459,73.07374787379032,72.89537061606678,72.8462706958027,72.7518458437646,72.67381811052626,72.63728134536535,72.5178365738012,72.49669785741392,72.4732963636318,72.43436414239625,72.27752320804089,72.12166732332851,71.96932910667991
TRAIN_0286,673,147.0,280.0,293.0,286.5,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,72.39124773095332,72.21765789498188,72.15700339269866,71.96094706208225,71.8010468629395,71.79044459380668,71.70576581631163,71.66899463680215,71.57077826625965,71.40473684046684,71.33742219072445,71.27282794917429,71.1988491139402,71.18415140313402,71.16270834394315,71.14440851917693,71.13871964220581,71.11771710959317,70.93152954216174,70.80229557538783,70.72165863789591,70.59378438420828,70.44654121776807,70.27521527101864,70.24971378747586,70.22296472550971,70.09574173238306,69.95336399031702,69.92014699891052,69.88079306538583,69.86785317570438,69.68960822359774,69.51655114242811,69.5123213546192,69.42624115454983,69.31556433122992,69.21034664469627,69.04517414511184,69.03133897122319,69.01438152362525,68.84714413898331,68.7521335760219,68.61686015974337,68.53237072770017,68.45547870363848,68.33583135805836,68.31903171960866,68.25745520528866,68.14274722570762,67.97501457756043,67.96834410042305,67.89391796606472,67.83305306841365,67.73672275461809,67.7219003110289,67.58938713127976,67.41452413104447,67.39252647770739,67.33263005749113,67.33151267112089,67.26506675542863,67.22041694091293,67.1278156845975,67.06472031309424,67.05616972628998,66.99806533448348,66.83142277072379,66.65518841757233,66.49013617024033,66.47948397075909,66.35916334396016,66.27853243261663,66.10691365212084,65.95971131326301,65.80147913527196,65.68440685491714,65.56091926148538,65.4577096536997,65.34461695864711,65.2141383189193,65.1004683093527,64.97013964292944,64.96602917284476,64.8839309144145,64.79842929697355,64.63390337161664,64.60128188624165,64.56381562502524,64.39181268805682
TRAIN_0287,643,251.0,250.0,252.0,251.0,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,73.00348416740498,72.83300639035483,72.79860684112688,72.71147826401864,72.58273103764857,72.50361368127602,72.37132967622169,72.28716235711882,72.2691601699899,72.26044518930263,72.22930013060977,72.21865196616731,72.12588580711584,72.05072713608564,72.02049473967053,71.86969545590301,71.83954023895959,71.64173970918691,71.59276583765028,71.57596204483474,71.53185854268719,71.45568075267636,71.39041875270128,71.26117115802569,71.08901200262027,70.9182891412928,70.88476775137866,70.82142732159812,70.75914443824861,70.73130240389253,70.63116951753129,70.46292632454957,70.37088357576592,70.21492980683523,70.07427183168387,70.01416068134402,69.82429093437307,69.7549334525315,69.68037102945821,69.55701779736305,69.36773486558968,69.28036522786479,69.17757883619306,69.09992638426851,69.07189574868585,69.03728927186908,68.97252604680622,68.8273583097015,68.67263027408468,68.62034184953532,68.5012541838164,68.36595780363119,68.33256168057733,68.29162330998905,68.13553978578446,67.99061238648042,67.84328291564756,67.66206503441025,67.63598829381414,67.53704801665896,67.35861031557677,67.28989301418873,67.22188394313442,67.11604794257516,67.10550377781159,67.08356361473946,67.05987020054013,66.97471522967861,66.84478186950781,66.79546623216389,66.71931463767527,66.67659891374302,66.52442992339635,66.35047471640216,66.19586893930426,66.15925258068681,66.12976682667852,66.0589494917165,65.93402635573965,65.86840874970959,65.67861522698904,65.60640822823557,65.4582290732776,65.33209994113487,65.24459856586392,65.19435995449422,65.088586261057,65.03262916694008,64.86298190290468
TRAIN_0288,188,228.0,273.0,326.0,299.5,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,76.98665949917726,76.88158673967163,76.78667392638997,76.6183312296734,76.48345057755814,76.3287076071011,76.26411713748412,76.10574740879402,75.99418430782521,75.81025854867063,75.63347849174488,75.56962509368167,75.56185404412818,75.45411062180523,75.28749405327953,75.19331826548331,75.10084203423675,74.98963015621143,74.84447013889661,74.75119841056885,74.6997138771843,74.59954481129694,74.40792820125692,74.3167447398705,74.17523542541055,74.10193074851578,73.98919958361597,73.97889568447906,73.90102767491034,73.74249361823253,73.66081383817566,73.50204629801684,73.4706789869071,73.42289429646604,73.30474472655582,73.26246305216246,73.08293415272655,73.03973624072495,72.89270983541313,72.7617415170085,72.6180120104887,72.4288340777942,72.24994299431064,72.14608213356367,71.97248679489968,71.8773241243178,71.80514482913989,71.7965582638421,71.70854488875389,71.67040918818734,71.66722137892312,71.57200714562995,71.55186258303894,71.53842851088326,71.51825622758882,71.41045024675775,71.34824714269429,71.34610638779641,71.28467287626127,71.22367369185979,71.07714990446425,70.98460474216353,70.9798892184186,70.80498788480593,70.7433189622574,70.62484648432164,70.44235806402318,70.40527156316337,70.24996921848289,70.11002606471435,69.96763737663576,69.81143295609543,69.73280550434488,69.63609453157771,69.58901431651411,69.55151378221169,69.42508770620941,69.37704786365548,69.24519358172407,69.15485089076186,68.96443137405166,68.93515266299593,68.90935863557505,68.89621957784958,68.74444731071215,68.62137005277951,68.50242796567603,68.42958002878173,68.40516962504257
